ffcollection,Brand,Short_descr,Final_Price,avSizes,img,Discount,Total_Price
,See by Chloé,branded cross body bag,$366,One Size,https://cdn-images.farfetch-contents.com/15/57/10/81/15571081_28495478_480.jpg,-0%,$366
,PINKO,Love Bag Icon crossbody bag,$375,One Size,https://cdn-images.farfetch-contents.com/16/76/91/99/16769199_36121955_480.jpg,-0%,$375
,Karl Lagerfeld,small K/Kushion folded tote bag,$285,One Size,https://cdn-images.farfetch-contents.com/16/70/14/58/16701458_33230366_480.jpg,-0%,$285
,Valentino Garavani,Roman Stud tote bag,"$3,550",One Size,https://cdn-images.farfetch-contents.com/17/00/03/01/17000301_36657637_480.jpg,-0%,"$3,550"
,Michael Michael Kors,logo Dome crossbody bag,$274,One Size,https://cdn-images.farfetch-contents.com/16/93/21/79/16932179_33807617_480.jpg,-0%,$274
,Ally Capellino,Frances backpack,$369,One Size,https://cdn-images.farfetch-contents.com/14/12/19/23/14121923_20611549_480.jpg,-0%,$369
New Season,JW Anderson,Anchor-logo shoulder bag,$995,One Size,https://cdn-images.farfetch-contents.com/17/40/90/77/17409077_36301126_480.jpg,-0%,$995
Positively Conscious,Stella McCartney,Falabella woven shoulder bag,"$1,470",One Size,https://cdn-images.farfetch-contents.com/17/21/07/82/17210782_35283086_480.jpg,-0%,"$1,470"
,Moschino,nylon logo patch belt bag,$640,One Size,https://cdn-images.farfetch-contents.com/12/64/20/59/12642059_12241032_480.jpg,-0%,$640
,Anya Hindmarch,I logo sticker ,$50,One Size,https://cdn-images.farfetch-contents.com/11/93/95/82/11939582_9259267_480.jpg,-0%,$50
New Season,GANNI,embossed-logo tote bag,$196,One Size,https://cdn-images.farfetch-contents.com/17/65/32/97/17653297_37011225_480.jpg,-0%,$196
New Season,Dolce & Gabbana,tiger-print logo tote bag,"$2,145",One Size,https://cdn-images.farfetch-contents.com/17/73/46/82/17734682_37655298_480.jpg,-0%,"$2,145"
,Saint Laurent,LouLou Puffer shoulder bag,"$2,690",One Size,https://cdn-images.farfetch-contents.com/17/11/48/98/17114898_35038707_480.jpg,-0%,"$2,690"
Positively Conscious,Reebok x Victoria Beckham,logo-patch Victoria Beckham shoulder bag,$98,One Size,https://cdn-images.farfetch-contents.com/17/18/22/67/17182267_35420174_480.jpg,-0%,$98
,Karl Lagerfeld,ikonik Karl backpack,$175,One Size,https://cdn-images.farfetch-contents.com/15/74/68/72/15746872_28804243_480.jpg,-0%,$175
New Season,See by Chloé,keyring-attachment tote bag,$257,One Size,https://cdn-images.farfetch-contents.com/17/76/31/68/17763168_37348237_480.jpg,-0%,$257
New Season,Bally,logo-print bucket bag,"$1,050",One Size,https://cdn-images.farfetch-contents.com/16/87/53/00/16875300_34906425_480.jpg,-0%,"$1,050"
,Paco Rabanne,Pacoïo disc-embellished tote,"$1,050",One Size,https://cdn-images.farfetch-contents.com/15/82/00/28/15820028_29054269_480.jpg,-0%,"$1,050"
,Bottega Veneta,Intrecciato shoulder bag,"$2,250",One Size,https://cdn-images.farfetch-contents.com/14/68/23/93/14682393_23162310_480.jpg,-0%,"$2,250"
Runway,Valentino Garavani,03 Rose Edition Atelier bag,"$2,390",One Size,https://cdn-images.farfetch-contents.com/15/52/07/40/15520740_29777142_480.jpg,-0%,"$2,390"
Positively Conscious,Stella McCartney,Stella Logo tote bag,$915,One Size,https://cdn-images.farfetch-contents.com/16/49/05/76/16490576_32135941_480.jpg,-0%,$915
New Season,adidas by Stella McCartney,logo-print belt bag,$112,One Size,https://cdn-images.farfetch-contents.com/17/77/92/59/17779259_37367987_480.jpg,-0%,$112
,Jimmy Choo,micro Hale crossbody bag,$595,One Size,https://cdn-images.farfetch-contents.com/17/49/95/72/17499572_37397714_480.jpg,-0%,$595
,Marc Jacobs,The Arrow striped bag strap,$95,One Size,https://cdn-images.farfetch-contents.com/17/11/30/36/17113036_34622192_480.jpg,-0%,$95
,Versace,La Medusa round camera bag,"$1,324",One Size,https://cdn-images.farfetch-contents.com/16/81/68/76/16816876_34374268_480.jpg,-0%,"$1,324"
New Season,PINKO,Love quilted tote bag,$395,One Size,https://cdn-images.farfetch-contents.com/17/76/82/61/17768261_37320280_480.jpg,-0%,$395
Positively Conscious,Stella McCartney,small Frayme shoulder bag,"$1,695",One Size,https://cdn-images.farfetch-contents.com/17/14/29/37/17142937_34744687_480.jpg,-0%,"$1,695"
,Officine Creative,Class tote bag,$790,One Size,https://cdn-images.farfetch-contents.com/14/32/42/53/14324253_20562856_480.jpg,-0%,$790
,Bottega Veneta,The Mini Bulb shoulder bag,"$1,250",One Size,https://cdn-images.farfetch-contents.com/16/27/57/97/16275797_31112739_480.jpg,-0%,"$1,250"
,Karl Lagerfeld,K/Monogram jacquard weekender,$465,One Size,https://cdn-images.farfetch-contents.com/16/70/31/38/16703138_33188300_480.jpg,-0%,$465
,1017 ALYX 9SM,Ludo leather shoulder bag,$846,One Size,https://cdn-images.farfetch-contents.com/16/90/24/01/16902401_36178832_480.jpg,-0%,$846
,Diesel,Kendypoket mini bag,$225,One Size,https://cdn-images.farfetch-contents.com/16/92/92/11/16929211_35724964_480.jpg,-0%,$225
,Fendi,medium Sunshine tote bag,"$2,850",One Size,https://cdn-images.farfetch-contents.com/17/60/82/49/17608249_36615853_480.jpg,-0%,"$2,850"
New Season,Isabel Marant,Oskaf shoulder bag,$386,One Size,https://cdn-images.farfetch-contents.com/17/86/35/04/17863504_37644377_480.jpg,-0%,$386
,Diesel,Liberty monogram-embossed belt bag,$225,One Size,https://cdn-images.farfetch-contents.com/17/40/77/81/17407781_36046844_480.jpg,-0%,$225
,Tory Burch,small Robinson logo-plaque tote bag,$494,One Size,https://cdn-images.farfetch-contents.com/17/21/11/17/17211117_36116777_480.jpg,-0%,$494
Positively Conscious,Stella McCartney,mini Stella logo crossbody bag,"$1,200",One Size,https://cdn-images.farfetch-contents.com/17/01/17/20/17011720_34124952_480.jpg,-0%,"$1,200"
Positively Conscious,GANNI,leopard-print drawstring bag,$235,One Size,https://cdn-images.farfetch-contents.com/16/17/22/54/16172254_33013925_480.jpg,-0%,$235
New Season,Stella McCartney,x The Beatles graphic-print tote bag,$750,One Size,https://cdn-images.farfetch-contents.com/17/07/16/77/17071677_34355088_480.jpg,-0%,$750
,10 CORSO COMO,geometric-print bag holder,$30,One Size,https://cdn-images.farfetch-contents.com/16/54/92/54/16549254_32716160_480.jpg,-0%,$30
Positively Conscious,Tory Burch,gingham-check tote bag,$334,One Size,https://cdn-images.farfetch-contents.com/16/85/88/47/16858847_33552945_480.jpg,-0%,$334
,Kurt Geiger London,Shoreditch snakeskin-effect shoulder bag,$212,One Size,https://cdn-images.farfetch-contents.com/17/62/92/97/17629297_36847067_480.jpg,-0%,$212
Final Sale,BAPY BY *A BATHING APE®,sequin-embellished shoulder bag,$231,One Size,https://cdn-images.farfetch-contents.com/16/63/62/29/16636229_32974415_480.jpg,-0%,$231
,Gucci,Dionysus GG tote bag,"$2,690",One Size,https://cdn-images.farfetch-contents.com/15/28/36/07/15283607_26523508_480.jpg,-0%,"$2,690"
New Season,Marc Jacobs,The Gilded webbing strap,$110,One Size,https://cdn-images.farfetch-contents.com/17/41/20/54/17412054_37579850_480.jpg,-0%,$110
New Season,Zadig&Voltaire,embossed snake-effect clutch bag,$186,One Size,https://cdn-images.farfetch-contents.com/17/49/06/22/17490622_37130274_480.jpg,-0%,$186
New Season,Versace Jeans Couture,Baroque buckle Couture shoulder bag,$287,One Size,https://cdn-images.farfetch-contents.com/17/70/20/18/17702018_37097413_480.jpg,-0%,$287
Positively Conscious,Stella McCartney,medium whipstitch-detail shoulder bag,"$1,295",One Size,https://cdn-images.farfetch-contents.com/16/49/23/20/16492320_32178991_480.jpg,-0%,"$1,295"
New Season,Bottega Veneta,The Chain Pouch shoulder bag,"$3,300",One Size,https://cdn-images.farfetch-contents.com/17/74/94/18/17749418_37294361_480.jpg,-0%,"$3,300"
,MM6 Maison Margiela,logo print pouch bag,$510,One Size,https://cdn-images.farfetch-contents.com/16/92/99/79/16929979_33899866_480.jpg,-0%,$510
,Marc Jacobs,logo stripe bag strap,$85,One Size,https://cdn-images.farfetch-contents.com/13/68/73/38/13687338_21964562_480.jpg,-0%,$85
,Moschino,logo plaque backpack,$780,One Size,https://cdn-images.farfetch-contents.com/14/33/17/46/14331746_21730832_480.jpg,-0%,$780
,Philipp Plein,plush monogram shoulder bag,"$1,950",One Size,https://cdn-images.farfetch-contents.com/16/61/08/92/16610892_34291697_480.jpg,-0%,"$1,950"
,Prada,double bucket bag,"$3,300",One Size,https://cdn-images.farfetch-contents.com/13/41/82/64/13418264_21880851_480.jpg,-0%,"$3,300"
New Season,Burberry,detachable-strap checked wallet,$910,One Size,https://cdn-images.farfetch-contents.com/17/61/42/74/17614274_36881860_480.jpg,-0%,$910
,Maison Margiela,5AC tote bag,"$1,690",One Size,https://cdn-images.farfetch-contents.com/17/05/37/65/17053765_34357687_480.jpg,-0%,"$1,690"
New Season,Burberry,detachable-strap checked wallet,$910,One Size,https://cdn-images.farfetch-contents.com/17/61/37/10/17613710_36882745_480.jpg,-0%,$910
,Prada,brushed-leather round mini-pouch,$550,One Size,https://cdn-images.farfetch-contents.com/16/68/37/79/16683779_32816095_480.jpg,-0%,$550
,Balmain,small 1945 Heritage monogram jacquard tote bag,"$1,895",One Size,https://cdn-images.farfetch-contents.com/16/16/79/87/16167987_30826861_480.jpg,-0%,"$1,895"
,Saint Laurent,large Sac du Jour tote bag,"$3,150",One Size,https://cdn-images.farfetch-contents.com/15/24/26/41/15242641_26546286_480.jpg,-0%,"$3,150"
Positively Conscious,Karl Lagerfeld,Ikonik logo cross-body bag,$115,One Size,https://cdn-images.farfetch-contents.com/16/47/42/80/16474280_32315510_480.jpg,-0%,$115
,Valentino Garavani,Rockstud shoulder bag,"$1,590",One Size,https://cdn-images.farfetch-contents.com/14/02/00/69/14020069_18680941_480.jpg,-0%,"$1,590"
New Season,PINKO,mini Love crossbody bag,$340,One Size,https://cdn-images.farfetch-contents.com/17/67/61/31/17676131_37022280_480.jpg,-0%,$340
Positively Conscious,Stella McCartney,mini Stella Logo camera bag,$713,One Size,https://cdn-images.farfetch-contents.com/16/98/02/77/16980277_33972807_480.jpg,-0%,$713
,A.P.C.,drawstring logo-detail satchel bag,$236,One Size,https://cdn-images.farfetch-contents.com/17/69/92/41/17699241_37214720_480.jpg,-0%,$236
,TOM FORD,logo-patch tote bag,"$1,490",One Size,https://cdn-images.farfetch-contents.com/17/24/84/58/17248458_35746071_480.jpg,-0%,"$1,490"
,Prada,brushed-leather minipouch,$875,One Size,https://cdn-images.farfetch-contents.com/16/68/37/80/16683780_32816101_480.jpg,-0%,$875
New Season,PINKO,large Love Bag Puff ruched leather bag,$595,One Size,https://cdn-images.farfetch-contents.com/17/63/33/47/17633347_37067568_480.jpg,-0%,$595
,Longchamp,small Le Pliage top hadle bag,$160,One Size,https://cdn-images.farfetch-contents.com/16/09/86/66/16098666_30466796_480.jpg,-0%,$160
Positively Conscious,Stella McCartney,Stella Logo shoulder bag,$785,One Size,https://cdn-images.farfetch-contents.com/14/74/42/78/14744278_23659917_480.jpg,-0%,$785
,BY FAR,suede-leather shoulder bag,$708,One Size,https://cdn-images.farfetch-contents.com/17/14/91/04/17149104_34881157_480.jpg,-0%,$708
New Season,Stella McCartney,small Stella Logo camera bag,$830,One Size,https://cdn-images.farfetch-contents.com/17/74/10/02/17741002_37262848_480.jpg,-0%,$830
,Prada,Saffiano bucket bag,"$2,450",One Size,https://cdn-images.farfetch-contents.com/14/55/84/30/14558430_22225119_480.jpg,-0%,"$2,450"
Positively Conscious,Zadig&Voltaire,New Bag belt-detail bag,$598,One Size,https://cdn-images.farfetch-contents.com/16/83/48/46/16834846_35421064_480.jpg,-0%,$598
New Season,Stella McCartney,mini Falabella shoulder bag,$545,One Size,https://cdn-images.farfetch-contents.com/17/76/32/34/17763234_37455592_480.jpg,-0%,$545
,PINKO,logo-plaque leather shoulder bag,$295,One Size,https://cdn-images.farfetch-contents.com/16/77/00/66/16770066_34222901_480.jpg,-0%,$295
,Bottega Veneta,The Mini Pouch crossbody bag,"$1,850",One Size,https://cdn-images.farfetch-contents.com/16/56/80/51/16568051_32260835_480.jpg,-0%,"$1,850"
,Marni,Trunk shoulder bag,"$1,750",One Size,https://cdn-images.farfetch-contents.com/15/66/02/82/15660282_28526382_480.jpg,-0%,"$1,750"
New Season,Longchamp,Le Pliage folding backpack,$151,One Size,https://cdn-images.farfetch-contents.com/17/55/29/01/17552901_36940505_480.jpg,-0%,$151
New Season,Maison Margiela,Numbers patch bucket bag,"$1,240",One Size,https://cdn-images.farfetch-contents.com/17/64/01/62/17640162_36907812_480.jpg,-0%,"$1,240"
,Givenchy,small 4G crossbody bag,"$2,490",One Size,https://cdn-images.farfetch-contents.com/16/93/11/42/16931142_33824313_480.jpg,-0%,"$2,490"
,Tila March,Simple canvas tote bag,$296,One Size,https://cdn-images.farfetch-contents.com/17/08/27/58/17082758_34601916_480.jpg,-0%,$296
New Season,Dolce & Gabbana,embroidered-logo tote bag,"$1,895",One Size,https://cdn-images.farfetch-contents.com/17/40/67/99/17406799_37075141_480.jpg,-0%,"$1,895"
New Season,Versace,Greca monogram crossbody bag,$775,One Size,https://cdn-images.farfetch-contents.com/17/32/32/42/17323242_37056414_480.jpg,-0%,$775
,Karl Lagerfeld,K/Ikonik Monogram bucket bag,$265,One Size,https://cdn-images.farfetch-contents.com/17/15/50/72/17155072_34803354_480.jpg,-0%,$265
,Furla,Opportunity jacquard tote bag,$365,One Size,https://cdn-images.farfetch-contents.com/16/81/74/71/16817471_33344133_480.jpg,-0%,$365
,Alexander McQueen,black skull studded leather mini bag,"$1,159",One Size,https://cdn-images.farfetch-contents.com/15/34/11/28/15341128_29385552_480.jpg,-0%,"$1,159"
,Miu Miu,Miu Miu Iconic Crystal shoulder bag,"$2,650",One Size,https://cdn-images.farfetch-contents.com/15/01/66/25/15016625_25010850_480.jpg,-0%,"$2,650"
,Versace,Medusa-head motif tote bag,"$2,525",One Size,https://cdn-images.farfetch-contents.com/16/89/92/15/16899215_33926953_480.jpg,-0%,"$2,525"
New Season,Blumarine,B-Shaped Pin faux-fur tote ,$433,One Size,https://cdn-images.farfetch-contents.com/17/72/27/84/17722784_37185126_480.jpg,-0%,$433
,Karl Lagerfeld,K/Saddle monogram satchel bag,$415,One Size,https://cdn-images.farfetch-contents.com/16/70/14/45/16701445_33214010_480.jpg,-0%,$415
,Dolce & Gabbana,Sicily mini bag,"$1,895",One Size,https://cdn-images.farfetch-contents.com/15/05/16/35/15051635_25493417_480.jpg,-0%,"$1,895"
New Season,Balmain,1945 jacquard-monogram wallet,"$1,050",One Size,https://cdn-images.farfetch-contents.com/17/23/91/87/17239187_37010025_480.jpg,-0%,"$1,050"
New Season,Zadig&Voltaire,rock strap bag,$528,One Size,https://cdn-images.farfetch-contents.com/17/49/06/44/17490644_36621736_480.jpg,-0%,$528
,Valentino Garavani,medium studded shoulder bag,"$1,890",One Size,https://cdn-images.farfetch-contents.com/15/15/91/43/15159143_28532219_480.jpg,-0%,"$1,890"
,Michael Michael Kors, EVA LG TOTE ,$287,One Size,https://cdn-images.farfetch-contents.com/14/62/12/15/14621215_22977223_480.jpg,-0%,$287
New Season,PINKO,Love Bell Simply crossbody bag,$425,One Size,https://cdn-images.farfetch-contents.com/17/73/00/06/17730006_37208636_480.jpg,-0%,$425
,PINKO,ruffle-trim logo shoulder bag,$416,One Size,https://cdn-images.farfetch-contents.com/16/92/65/29/16926529_36159295_480.jpg,-0%,$416
,Marni,Trunk Soft leather shoulder bag,"$1,290",One Size,https://cdn-images.farfetch-contents.com/16/91/37/92/16913792_33758560_480.jpg,-0%,"$1,290"
New Season,Marc Jacobs,The Glam Shot rhinestone 17 crossbody bag,$395,One Size,https://cdn-images.farfetch-contents.com/17/41/20/79/17412079_36523057_480.jpg,-0%,$395
,Fendi,mini Strap You bag strap,"$1,100",One Size,https://cdn-images.farfetch-contents.com/17/60/82/45/17608245_36616259_480.jpg,-0%,"$1,100"
Positively Conscious,Burberry,Monogram Stripe E-canvas Tote Bag,"$1,150",One Size,https://cdn-images.farfetch-contents.com/14/10/13/26/14101326_18775833_480.jpg,-0%,"$1,150"
New Season,Off-White,Binder tote bag,"$1,140",One Size,https://cdn-images.farfetch-contents.com/17/59/05/26/17590526_36904023_480.jpg,-0%,"$1,140"
New Season,Versace,La Medusa cross body bag,"$1,550",One Size,https://cdn-images.farfetch-contents.com/17/32/27/89/17322789_36986682_480.jpg,-0%,"$1,550"
,Tory Burch,logo-plaque leather crossbody bag,$558,One Size,https://cdn-images.farfetch-contents.com/17/29/35/45/17293545_35713181_480.jpg,-0%,$558
,Saint Laurent,medium Kate shoulder bag,"$2,650",One Size,https://cdn-images.farfetch-contents.com/15/22/11/90/15221190_29628477_480.jpg,-0%,"$2,650"
,Karl Lagerfeld,K/Kushion small folded tote,$289,One Size,https://cdn-images.farfetch-contents.com/17/15/51/00/17155100_35003145_480.jpg,-0%,$289
,Versace,small La Medusa shoulder bag,"$1,425",One Size,https://cdn-images.farfetch-contents.com/16/80/74/57/16807457_33806125_480.jpg,-0%,"$1,425"
New Season,Jil Sander,ruched leather crossbody bag,$790,One Size,https://cdn-images.farfetch-contents.com/17/68/64/48/17686448_37128317_480.jpg,-0%,$790
New Season,Versace,La Greca Signature shoulder bag,"$1,225",One Size,https://cdn-images.farfetch-contents.com/17/32/27/78/17322778_37440895_480.jpg,-0%,"$1,225"
,Off-White,Diag logo-plaque shoulder bag,"$1,250",One Size,https://cdn-images.farfetch-contents.com/16/86/75/22/16867522_33723490_480.jpg,-0%,"$1,250"
,Alexander McQueen,crocodile-effect leather bag,$920,One Size,https://cdn-images.farfetch-contents.com/17/00/05/35/17000535_34224231_480.jpg,-0%,$920
New Season,Balmain,B-Buzz 23 tote bag,"$2,250",One Size,https://cdn-images.farfetch-contents.com/17/23/90/95/17239095_36419399_480.jpg,-0%,"$2,250"
,MM6 Maison Margiela,x Eastpak reversible backpack,$240,One Size,https://cdn-images.farfetch-contents.com/17/50/92/92/17509292_36415672_480.jpg,-0%,$240
,Bottega Veneta,mini Pouch crossbody bag,"$1,850",One Size,https://cdn-images.farfetch-contents.com/16/98/37/30/16983730_33942909_480.jpg,-0%,"$1,850"
,Golden Goose,Star crystal-embellished crossbody bag,$585,One Size,https://cdn-images.farfetch-contents.com/15/54/87/28/15548728_27900836_480.jpg,-0%,$585
,Longchamp,small Roseau top handle bag,$481,One Size,https://cdn-images.farfetch-contents.com/16/09/87/23/16098723_30460340_480.jpg,-0%,$481
New Season,Karl Lagerfeld,K/Skuare check tote bag,$285,One Size,https://cdn-images.farfetch-contents.com/17/15/38/38/17153838_34951661_480.jpg,-0%,$285
New Season,Bottega Veneta,multi-knot keyring,$200,One Size,https://cdn-images.farfetch-contents.com/17/81/20/65/17812065_37400404_480.jpg,-0%,$200
,MM6 Maison Margiela,x Eastpak logo-patch zipped belt bag,$125,One Size,https://cdn-images.farfetch-contents.com/17/29/04/97/17290497_36590957_480.jpg,-0%,$125
Positively Conscious,Stella McCartney,embroidered-logo Falabella tote bag,"$1,250",One Size,https://cdn-images.farfetch-contents.com/17/34/76/13/17347613_35891417_480.jpg,-0%,"$1,250"
,Jimmy Choo,micro Hale crossbody bag,$595,One Size,https://cdn-images.farfetch-contents.com/17/50/12/21/17501221_37402298_480.jpg,-0%,$595
,TOM FORD,logo plaque crossbody bag ,"$1,423",One Size,https://cdn-images.farfetch-contents.com/17/17/60/89/17176089_34804433_480.jpg,-0%,"$1,423"
,Chiara Ferragni,logo patch backpack,$300,One Size,https://cdn-images.farfetch-contents.com/17/31/65/42/17316542_35756579_480.jpg,-0%,$300
,Bottega Veneta,small Point clutch bag,"$2,250",One Size,https://cdn-images.farfetch-contents.com/16/68/79/03/16687903_32800537_480.jpg,-0%,"$2,250"
,Dolce & Gabbana,medium Sicily tote bag,"$1,995",One Size,https://cdn-images.farfetch-contents.com/14/69/81/82/14698182_24956762_480.jpg,-0%,"$1,995"
,PINKO,Chain leather clutch bag,$415,One Size,https://cdn-images.farfetch-contents.com/16/76/91/53/16769153_33330458_480.jpg,-0%,$415
,Philipp Plein,Hobo leather tote bag,"$4,030",One Size,https://cdn-images.farfetch-contents.com/16/61/08/91/16610891_33081022_480.jpg,-0%,"$4,030"
,Valentino Garavani,Rockstud diamond quilted padded shoulder bag,"$2,450",One Size,https://cdn-images.farfetch-contents.com/16/41/99/86/16419986_31783156_480.jpg,-0%,"$2,450"
,Balenciaga,Neo Classic City tote bag,"$2,650",One Size,https://cdn-images.farfetch-contents.com/16/57/95/95/16579595_33333590_480.jpg,-0%,"$2,650"
,Valentino Garavani,3D Rose Edition tote bag,"$3,950",One Size,https://cdn-images.farfetch-contents.com/16/93/17/08/16931708_36750872_480.jpg,-0%,"$3,950"
,Prada,triangle plaque shoulder bag,"$1,850",One Size,https://cdn-images.farfetch-contents.com/17/40/50/14/17405014_36032193_480.jpg,-0%,"$1,850"
,Bottega Veneta,Pouch clutch bag,"$2,160",One Size,https://cdn-images.farfetch-contents.com/16/25/34/05/16253405_31033743_480.jpg,-0%,"$2,160"
New Season,Versace Jeans Couture,Regalia Baroque-print Couture top-handle bag,$212,One Size,https://cdn-images.farfetch-contents.com/17/69/99/69/17699969_37103034_480.jpg,-0%,$212
,Marc Jacobs,The Jacquard Camera bag,$250,One Size,https://cdn-images.farfetch-contents.com/17/10/67/34/17106734_34762869_480.jpg,-0%,$250
,A.P.C.,Betty shoulder bag,$372,One Size,https://cdn-images.farfetch-contents.com/14/70/29/59/14702959_23379625_480.jpg,-0%,$372
,Dolce & Gabbana,graphic-print tote bag,"$1,495",One Size,https://cdn-images.farfetch-contents.com/15/88/88/03/15888803_33011158_480.jpg,-0%,"$1,495"
New Season,Alexander Wang,small Scarf shoulder bag,$835,One Size,https://cdn-images.farfetch-contents.com/17/39/09/18/17390918_36355889_480.jpg,-0%,$835
,Alexander Wang,Wangloc rhinestone mini bag,$625,One Size,https://cdn-images.farfetch-contents.com/15/61/74/19/15617419_28338335_480.jpg,-0%,$625
New Season,Manu Atelier,Kesme trimmed shoulder bag,$387,One Size,https://cdn-images.farfetch-contents.com/17/65/83/48/17658348_36986220_480.jpg,-0%,$387
,Dolce & Gabbana,small Sicily crocodile-effect tote bag,"$2,295",One Size,https://cdn-images.farfetch-contents.com/17/05/45/34/17054534_34998750_480.jpg,-0%,"$2,295"
,Bottega Veneta,Cassette Intrecciato shoulder bag,"$2,500",One Size,https://cdn-images.farfetch-contents.com/17/21/71/74/17217174_36400798_480.jpg,-0%,"$2,500"
New Season,Jimmy Choo, Bonny satin-finish tote bag,$895,One Size,https://cdn-images.farfetch-contents.com/17/50/10/87/17501087_36371519_480.jpg,-0%,$895
New Season,Manu Atelier,Cylinder chain-link shoulder bag,$455,One Size,https://cdn-images.farfetch-contents.com/17/65/69/13/17656913_36928663_480.jpg,-0%,$455
New Season,Philipp Plein,crystal-embellished skull shoulder bag,"$2,685",One Size,https://cdn-images.farfetch-contents.com/17/35/15/83/17351583_37212281_480.jpg,-0%,"$2,685"
,Dolce & Gabbana,mini 'Sicily' tote ,"$1,795",One Size,https://cdn-images.farfetch-contents.com/11/11/41/25/11114125_5319010_480.jpg,-0%,"$1,795"
,Dolce & Gabbana,baroque mini tote bag,"$1,695",One Size,https://cdn-images.farfetch-contents.com/13/95/52/25/13955225_17935357_480.jpg,-0%,"$1,695"
,Longchamp,small Le Pliage Collection top handle bag,$300,One Size,https://cdn-images.farfetch-contents.com/16/09/87/02/16098702_30462109_480.jpg,-0%,$300
,See by Chloé,Hana shoulder bag,$364,One Size,https://cdn-images.farfetch-contents.com/16/16/89/16/16168916_30863780_480.jpg,-0%,$364
New Season,MM6 Maison Margiela,calf leather slouch tote bag,$615,One Size,https://cdn-images.farfetch-contents.com/17/57/20/31/17572031_36987052_480.jpg,-0%,$615
,JW Anderson,nano cap bag,$395,One Size,https://cdn-images.farfetch-contents.com/15/42/29/41/15422941_27822165_480.jpg,-0%,$395
New Season,Karl Lagerfeld,Karlimals cat keychain,$105,One Size,https://cdn-images.farfetch-contents.com/17/15/39/04/17153904_35257897_480.jpg,-0%,$105
,PINKO,Classic Love quilted shoulder bag,$375,One Size,https://cdn-images.farfetch-contents.com/17/24/22/56/17242256_35285029_480.jpg,-0%,$375
,Moschino,logo zip clutch bag,$540,One Size,https://cdn-images.farfetch-contents.com/15/03/08/65/15030865_27966833_480.jpg,-0%,$540
,Kurt Geiger London,Shoreditch leather crossbody bag,$426,One Size,https://cdn-images.farfetch-contents.com/17/51/12/30/17511230_36560016_480.jpg,-0%,$426
New Season,Off-White,18 Binder shoulder bag,"$2,015",One Size,https://cdn-images.farfetch-contents.com/17/50/05/22/17500522_36545287_480.jpg,-0%,"$2,015"
,PINKO,Love logo shoulder bag,$485,One Size,https://cdn-images.farfetch-contents.com/17/37/54/76/17375476_35933766_480.jpg,-0%,$485
New Season,Acne Studios,logo-plaque clutch bag,$150,One Size,https://cdn-images.farfetch-contents.com/17/38/93/96/17389396_37152159_480.jpg,-0%,$150
New Season,Burberry,TB shoulder bag,"$1,750",One Size,https://cdn-images.farfetch-contents.com/17/61/90/70/17619070_36890209_480.jpg,-0%,"$1,750"
,Miu Miu,Matelassé mini-bag,"$2,100",One Size,https://cdn-images.farfetch-contents.com/16/08/33/54/16083354_30140915_480.jpg,-0%,"$2,100"
,A.P.C.,logo-print denim tote ,$69,One Size,https://cdn-images.farfetch-contents.com/17/11/69/86/17116986_34632765_480.jpg,-0%,$69
,Givenchy,Antigona Soft Lock tote bag,"$2,650",One Size,https://cdn-images.farfetch-contents.com/16/85/52/83/16855283_33865435_480.jpg,-0%,"$2,650"
,Maison Margiela,Glam Slam quilted shoulder bag,"$1,370",One Size,https://cdn-images.farfetch-contents.com/16/69/12/64/16691264_36283997_480.jpg,-0%,"$1,370"
Positively Conscious,Stella McCartney,Stella Logo shoulder bag,$820,One Size,https://cdn-images.farfetch-contents.com/16/32/43/78/16324378_31604151_480.jpg,-0%,$820
New Season,ETRO,graphic-print shoulder bag,$390,One Size,https://cdn-images.farfetch-contents.com/17/67/17/58/17671758_37009086_480.jpg,-0%,$390
,Valentino Garavani,08 San Gallo Edition Atelier tote,"$2,150",One Size,https://cdn-images.farfetch-contents.com/16/74/66/03/16746603_34059229_480.jpg,-0%,"$2,150"
New Season,Michael Michael Kors,Brooklyn pebble-texture backpack,$379,One Size,https://cdn-images.farfetch-contents.com/17/70/61/31/17706131_37283235_480.jpg,-0%,$379
Final Sale,Tory Burch,woven mini tote ,$465,One Size,https://cdn-images.farfetch-contents.com/16/60/65/03/16606503_32463692_480.jpg,-0%,$465
,Saint Laurent,mini Lou belt bag,$895,S,https://cdn-images.farfetch-contents.com/16/12/46/09/16124609_32465638_480.jpg,-0%,$895
,Studio Amelia,drawstring tote bag,$359,One Size,https://cdn-images.farfetch-contents.com/15/63/57/97/15635797_28398274_480.jpg,-0%,$359
,Givenchy,large Antigona Soft tote bag,"$3,253",One Size,https://cdn-images.farfetch-contents.com/14/96/21/63/14962163_28394089_480.jpg,-0%,"$3,253"
,Jimmy Choo,Emmie glitter clutch bag,$850,One Size,https://cdn-images.farfetch-contents.com/17/50/02/39/17500239_36663245_480.jpg,-0%,$850
,Gucci,Gucci 1955 Horsebit shoulder bag,"$2,950",One Size,https://cdn-images.farfetch-contents.com/14/60/25/08/14602508_22454439_480.jpg,-0%,"$2,950"
,Saint Laurent,medium Sac de Jour tote,"$2,750",One Size,https://cdn-images.farfetch-contents.com/17/13/23/76/17132376_34616205_480.jpg,-0%,"$2,750"
